Timestamp,Gender,Degree,BusinessMarket,Title,ProgrammingLanguages,BusinessSize,Yoe,YoeBuckets,BusinessFocus,TotalCompensationEgp,BusinessLine,TotalCompensationEgpBuckets,Industries,WorkSetting,Level,IsEgp,CompanyLocation
4/2/2024 16:48:54,Male,Yes,,Backend Engineer,"C#, Python, HTML/CSS",A Start-up,1.0,1-3,Software House,14000.0,B2B & B2C lines,12-15K,Education,Hybrid,Junior,Yes,Cairo
4/2/2024 16:50:47,Male,Yes,,Full-stack Engineer,"Python, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,34400.0,B2B,30-35K,Shopping,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 16:53:36,Male,Yes,Global,DevOps / SRE / Platform,JavaScript,A Large Enterprise/Multinational Company,7.0,5-8,Product-based company,32000.0,B2C,30-35K,Telecommunications,Hybrid,Senior,Yes,Cairo
4/2/2024 16:56:39,Male,Yes,,Backend Engineer,"C#, JPava, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,6.0,5-8,Software House,80000.0,B2B,80-100K,Healthcare,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 16:59:41,Male,No,,"R&D Engineer (Computer Vision, NLP, etc.)",Python,A Small and Medium Enterprise,2.0,1-3,Software House,34000.0,B2B & B2C lines,30-35K,"Fintech, Healthcare, Automotive, Supply Chain, Telecommunications, Energy, Manufacturing, Technology, Human Resources Services, Production",Hybrid,Junior,Yes,Cairo
4/2/2024 17:01:03,Male,No,,Backend Engineer,"PHP, JavaScript",A Start-up,1.0,1-3,Software House,15000.0,B2B,15-18K,Technology,Office,Mid-level,Yes,Mansoura
4/2/2024 17:01:58,Female,Yes,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,3.0,3-5,Software House,25500.0,B2B,25-30K,Insurance,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 17:05:12,Male,Yes,,Data Engineer,Python,A Start-up,1.0,1-3,Product-based company,11000.0,B2C,9-12K,Technology,Hybrid,Junior,Yes,Cairo
4/2/2024 17:07:18,Male,Yes,,Backend Engineer,"PHP, JavaScript, Go, Ruby",A Start-up,7.0,5-8,Product-based company,62000.0,B2B & B2C lines,60-70K,Technology,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 17:07:38,Male,No,,Frontend Engineer,"JavaScript, HTML/CSS",A Start-up,1.0,1-3,Product-based company,9000.0,B2B & B2C lines,9-12K,Production,Office,Junior,Yes,Cairo
4/2/2024 17:08:19,Male,Yes,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,48750.0,B2C,40-50K,"Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 17:10:11,Male,Yes,,Backend Engineer,"JavaScript, TypeScript",A Small and Medium Enterprise,5.0,5-8,Product-based company,86220.0,B2B,80-100K,"Technology, Agriculture",Remote/Egypt,Senior,No,Cairo
4/2/2024 17:11:43,Female,No,Local,QA / SDET Engineer,"JPava, JavaScript, HTML/CSS",A Start-up,2.0,1-3,Software House,15000.0,B2B,15-18K,ERP System,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 17:12:42,Male,Yes,Regional,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,0.0,0-1,Product-based company,17000.0,B2B,15-18K,"Telecommunications, Human Resources Services, Social media listening, market research",Hybrid,Junior,Yes,Cairo
4/2/2024 17:17:34,Male,Yes,,Frontend Engineer,JavaScript,A Small and Medium Enterprise,4.0,3-5,Software House,52699.0,B2B & B2C lines,50-60K,"Healthcare, Human Resources Services",Hybrid,Senior,No,Cairo
4/2/2024 17:21:07,Male,No,,DevOps / SRE / Platform,PHP,A Small and Medium Enterprise,2.0,1-3,Software House,7500.0,B2B,6-9K,"Fintech, Technology",Office,Senior,Yes,Cairo
4/2/2024 17:21:57,Male,Yes,,Backend Engineer,"JavaScript, TypeScript",A Start-up,1.0,1-3,Software House,5000.0,B2B & B2C lines,3-6K,,Office,Junior,Yes,Alexandria
4/2/2024 17:23:15,Male,No,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,3-5,Software House,20000.0,B2B,18-21K,Education,Hybrid,Mid-level,Yes,Alexandria
4/2/2024 17:29:31,Male,Yes,,Data Analytics,Python,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,19160.0,B2B,18-21K,"Supply Chain, Manufacturing, Technology",Hybrid,Junior,No,Cairo
4/2/2024 17:33:32,Male,Yes,Local,Full-stack Engineer,"JPava, TypeScript",A Start-up,2.0,1-3,Product-based company,15000.0,B2B,15-18K,Technology,Hybrid,Junior,Yes,Cairo
4/2/2024 17:34:00,Male,Yes,,Backend Engineer,"JPava, JavaScript, Python, C/C++, TypeScript",A Small and Medium Enterprise,1.0,1-3,Product-based company,16200.0,B2B & B2C lines,15-18K,Transportation,Hybrid,Junior,Yes,Cairo
4/2/2024 17:36:15,Male,Yes,Local,Backend Engineer,"Python, Go, Scala",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,50000.0,B2B & B2C lines,50-60K,Fintech,Hybrid,Mid-level,Yes,Cairo
4/2/2024 17:38:17,Male,No,Global,DevOps / SRE / Platform,"JavaScript, Python, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,7.0,5-8,Product-based company,52000.0,B2B & B2C lines,50-60K,"Fintech, Telecommunications, Technology",Office,Senior,Yes,Cairo
4/2/2024 17:38:39,Male,Yes,Global,Full-stack Engineer,"C#, JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,3.0,1-3,Product-based company,44580.0,B2B & B2C lines,40-50K,"Energy, Manufacturing, Technology",Hybrid,Mid-level,Yes,Cairo
4/2/2024 17:52:07,Female,Yes,Regional,DevOps / SRE / Platform,No programming,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,20000.0,B2B & B2C lines,18-21K,"Energy, Manufacturing, Technology, Agriculture, Production",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 17:52:08,Male,Yes,Global,"R&D Engineer (Computer Vision, NLP, etc.)",Python,A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,66000.0,B2B,60-70K,Technology,Hybrid,Mid-level,Yes,Cairo
4/2/2024 17:52:15,Male,Yes,,Backend Engineer,Ruby,A Start-up,1.0,1-3,Software House,14000.0,B2B & B2C lines,12-15K,"Supply Chain, E-commerce",Hybrid,Junior,Yes,Cairo
4/2/2024 17:53:06,Male,Yes,,Full-stack Engineer,"C#, JavaScript, HTML/CSS",A Start-up,3.0,3-5,Software House,16500.0,B2C,15-18K,"Healthcare, Telecommunications, Technology",Hybrid,Mid-level,Yes,Cairo
4/2/2024 17:53:20,Male,Yes,,Product Owner,,A Start-up,2.0,1-3,Product-based company,35000.0,B2C,35-40K,Fintech,Office,Junior,Yes,Cairo
4/2/2024 17:53:26,Male,Yes,Global,"Hardware Engineer (Semiconductors, Digital Design, Electronics, etc)",Verilog / SystemVerilog,A Large Enterprise/Multinational Company,0.0,0-1,Product-based company,95800.0,B2B,80-100K,"Fintech, Telecommunications",Office,Junior,No,Cairo
4/2/2024 17:57:04,Male,Yes,Global,"Hardware Engineer (Semiconductors, Digital Design, Electronics, etc)",,A Small and Medium Enterprise,5.0,5-8,Product-based company,214831.5,B2B & B2C lines,200+,Semiconductor,Hybrid,Staff,No,Cairo
4/2/2024 18:02:01,Female,Yes,,QA / SDET Engineer,JPava,A Large Enterprise/Multinational Company,5.0,5-8,Software House,36000.0,B2B & B2C lines,35-40K,,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 18:06:24,Male,Yes,Local,Full-stack Engineer,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,4.0,3-5,Product-based company,39900.0,B2B & B2C lines,35-40K,Fintech,Hybrid,Senior,Yes,Cairo
4/2/2024 18:06:40,Male,Yes,,Full-stack Engineer,"JavaScript, Python, HTML/CSS",A Start-up,1.0,1-3,Software House,15000.0,B2B,15-18K,"Healthcare, Manufacturing, Education, Human Resources Services",Office,Junior,Yes,Alexandria
4/2/2024 18:07:03,Male,Yes,,Mobile Development Engineer,dart,A Start-up,3.0,3-5,Product-based company,52690.0,B2C,50-60K,proptech,Office,Mid-level,No,No site in Egypt
4/2/2024 18:08:31,Male,Yes,Global,QA / SDET Engineer,JPava,A Large Enterprise/Multinational Company,4.0,3-5,Software House,40000.0,B2B,40-50K,"Automotive, Technology",Remote/Egypt,Senior,Yes,Cairo
4/2/2024 18:10:50,Male,Yes,Global,Data Scientist,"JPava, Python, C/C++",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,46000.0,B2B & B2C lines,40-50K,Technology,Hybrid,Mid-level,Yes,Cairo
4/2/2024 18:12:44,Male,Yes,,Backend Engineer,C#,A Start-up,1.0,1-3,Product-based company,6695.0,B2C,6-9K,Healthcare,Remote/Egypt,Junior,Yes,Alexandria
4/2/2024 18:13:02,Male,Yes,Global,Frontend Engineer,JavaScript,A Large Enterprise/Multinational Company,2.0,1-3,Software House,30000.0,B2B,30-35K,"Fintech, Telecommunications, Technology",Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 18:13:03,Female,Yes,Global,Data Engineer,"Python, SQL",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,21000.0,B2B & B2C lines,21-25K,"Telecommunications, Technology",Hybrid,Junior,Yes,Cairo
4/2/2024 18:13:39,Male,Yes,,Backend Engineer,JPava,A Small and Medium Enterprise,1.0,1-3,Product-based company,7000.0,B2B,6-9K,,Office,Junior,Yes,Cairo
4/2/2024 18:17:21,Female,No,Global,DevOps / SRE / Platform,Python,A Large Enterprise/Multinational Company,2.0,1-3,Software House,60000.0,B2B & B2C lines,60-70K,,Hybrid,Senior,Yes,Cairo
4/2/2024 18:17:44,Male,Yes,,Backend Engineer,PHP,A Start-up,2.0,1-3,Software House,18000.0,B2B,18-21K,Fintech,Hybrid,Mid-level,Yes,Alexandria
4/2/2024 18:19:36,Male,Yes,,Mobile Development Engineer,C#,A Start-up,2.0,1-3,Product-based company,15000.0,B2B & B2C lines,15-18K,"Technology, Games and Entertainment",Office,Junior,Yes,Cairo
4/2/2024 18:19:52,Male,No,,UI/UX Designer/Engineer,,A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,167650.0,B2B,160-180K,"Telecommunications, Technology",Office,Senior,No,No site in Egypt
4/2/2024 18:20:57,Female,Yes,,Full-stack Engineer,C#,A Small and Medium Enterprise,9.0,8-10,Software House,81430.0,B2B & B2C lines,80-100K,,Remote/Egypt,Senior,No,Cairo
4/2/2024 18:20:58,Male,Yes,,Backend Engineer,Python,A Large Enterprise/Multinational Company,3.0,1-3,Product-based company,357850.0,B2B & B2C lines,200+,e-commerce/retail,Hybrid,Mid-level,Yes,Cairo
4/2/2024 18:22:26,Female,No,,Frontend Engineer,"JPava, JavaScript",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,27175.0,B2B,25-30K,All and any type of business,Hybrid,Junior,Yes,Cairo
4/2/2024 18:26:40,Male,Yes,,Security/Network Engineer,,A Start-up,5.0,5-8,Product-based company,45000.0,B2B,40-50K,Technology,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 18:32:42,Male,Yes,Global,DevOps / SRE / Platform,,A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,47600.0,B2B & B2C lines,40-50K,Telecommunications,Hybrid,Mid-level,Yes,Cairo
4/2/2024 18:32:53,Female,Yes,,Data Analytics,,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,12400.0,B2B,12-15K,"Delivery, Supply Chain",Hybrid,Junior,Yes,Cairo
4/2/2024 18:33:48,Male,Yes,,Full-stack Engineer,"C#, JavaScript, Python",A Large Enterprise/Multinational Company,6.0,5-8,Product-based company,37000.0,B2C,35-40K,erp,Office,Team Lead,Yes,Cairo
4/2/2024 18:33:52,Female,No,,Product Manager,,A Start-up,1.0,1-3,Product-based company,21000.0,B2B,21-25K,Fintech,Hybrid,Junior,Yes,Cairo
4/2/2024 18:41:48,Female,Yes,,Data Analytics,Python,A Small and Medium Enterprise,2.0,1-3,Software House,28000.0,B2B,25-30K,"Delivery, Supply Chain, Technology, Education, Production",Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 18:42:57,Female,Yes,Local,DevOps / SRE / Platform,"JPava, Python",A Start-up,1.0,1-3,Software House,15000.0,B2B,15-18K,,Hybrid,Junior,Yes,Cairo
4/2/2024 18:50:36,Male,Yes,Global,Mobile Development Engineer,"JavaScript, TypeScript, Kotlin, Swift",A Large Enterprise/Multinational Company,7.0,5-8,Product-based company,47600.0,B2B & B2C lines,40-50K,"Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 18:53:02,Male,Yes,Regional,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,28500.0,B2B & B2C lines,25-30K,Fintech,Office,Junior,Yes,Cairo
4/2/2024 18:53:45,Male,Yes,,Full-stack Engineer,"JavaScript, Python, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,9000.0,B2B,9-12K,Education,Office,Junior,Yes,Port Said
4/2/2024 18:54:36,Male,Yes,,Backend Engineer,Python,A Small and Medium Enterprise,0.0,0-1,Product-based company,8500.0,B2B,6-9K,Manufacturing,Office,Junior,Yes,Cairo
4/2/2024 18:59:23,Female,Yes,,Backend Engineer,PHP,A Large Enterprise/Multinational Company,4.0,3-5,Software House,67060.0,B2B,60-70K,Supply Chain,Remote/Egypt,Senior,No,Cairo
4/2/2024 19:02:59,Male,Yes,Global,Technical Support,,A Large Enterprise/Multinational Company,4.0,3-5,Software House,22855.0,B2B,21-25K,Technology,Hybrid,Mid-level,Yes,Cairo
4/2/2024 19:03:21,Male,Yes,Global,Mobile Development Engineer,"JavaScript, TypeScript",A Large Enterprise/Multinational Company,1.0,1-3,Software House,26000.0,B2B,25-30K,,Hybrid,Junior,Yes,Cairo
4/2/2024 19:03:49,Male,Yes,,AI & Automation Engineer,"C#, Python, VB.NET,UIpath,AutomationAnywhere",A Large Enterprise/Multinational Company,0.0,0-1,Software House,17000.0,B2B & B2C lines,15-18K,"Fintech, Healthcare, Insurance, Automotive, Supply Chain, Transportation, Telecommunications, Energy, Technology, Human Resources Services, Production",Hybrid,Junior,Yes,Cairo
4/2/2024 19:06:22,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Software House,19160.0,B2C,18-21K,"Technology, Education",Remote/Egypt,Junior,No,Alexandria
4/2/2024 19:07:34,Male,Yes,Global,Product Owner,,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,26000.0,B2B,25-30K,Telecommunications,Hybrid,Junior,Yes,Cairo
4/2/2024 19:07:52,Male,No,,Full-stack Engineer,"PHP, JavaScript",A Start-up,7.0,5-8,Product-based company,19000.0,B2B & B2C lines,18-21K,"Fintech, Technology, Human Resources Services",Remote/Egypt,Senior,Yes,Cairo
4/2/2024 19:09:01,Female,Yes,,Product Owner,,A Small and Medium Enterprise,6.0,5-8,Software House,43110.0,B2B & B2C lines,40-50K,"Technology, Human Resources Services",Remote/Egypt,Senior,No,Cairo
4/2/2024 19:09:09,Male,No,,Engineering Manager,,A Start-up,7.0,5-8,Product-based company,103943.0,B2B & B2C lines,100-120K,Education,Hybrid,Staff,No,Cairo
4/2/2024 19:16:12,Male,Yes,Global,Full-stack Engineer,C#,A Small and Medium Enterprise,6.0,5-8,Software House,38000.0,B2B,35-40K,Healthcare,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 19:19:23,Male,Yes,Regional,QA / SDET Engineer,"JavaScript, Python",A Small and Medium Enterprise,1.0,1-3,Product-based company,16000.0,B2B & B2C lines,15-18K,"Fintech, Delivery, Transportation",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 19:20:38,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,40000.0,B2B,40-50K,"Transportation, Telecommunications, Technology",Remote/Egypt,Senior,Yes,Cairo
4/2/2024 19:23:45,Female,No,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,50916.0,B2B & B2C lines,50-60K,Telecommunications,Hybrid,Senior,Yes,Cairo
4/2/2024 19:26:00,Male,Yes,Regional,Backend Engineer,Python,A Small and Medium Enterprise,8.0,8-10,Product-based company,62000.0,B2C,60-70K,Fintech,Remote/Egypt,Team Lead,Yes,Cairo
4/2/2024 19:28:48,Male,Yes,,Backend Engineer,C#,A Small and Medium Enterprise,1.0,1-3,Product-based company,15000.0,B2B,15-18K,Supply Chain,Hybrid,Junior,Yes,Cairo
4/2/2024 19:29:41,Female,Yes,Regional,Data Scientist,Python,A Start-up,1.0,1-3,Product-based company,20750.0,B2B & B2C lines,18-21K,Delivery,Hybrid,Junior,Yes,Cairo
4/2/2024 19:30:32,Male,No,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,1.0,1-3,Software House,16000.0,B2B & B2C lines,15-18K,Fintech,Hybrid,Junior,Yes,Cairo
4/2/2024 19:31:46,Male,Yes,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,5.0,5-8,Software House,82240.0,B2B & B2C lines,80-100K,Software house,Remote/Egypt,Mid-level,No,Cairo
4/2/2024 19:34:08,Male,Yes,,Full-stack Engineer,"C#, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,20500.0,B2B,18-21K,Fintech,Office,Junior,Yes,Cairo
4/2/2024 19:41:01,Male,Yes,Regional,Data Engineer,"JPava, Python",A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,12000.0,B2B,12-15K,Banking,Office,Junior,Yes,Cairo
4/2/2024 19:52:55,Male,Yes,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,5.0,5-8,Product-based company,33000.0,B2B,30-35K,Healthcare,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 19:55:52,Male,Yes,Local,Full-stack Engineer,"C#, C/C++, Flutter",A Start-up,2.0,1-3,Product-based company,27562.5,B2B & B2C lines,25-30K,Fintech,Hybrid,Junior,Yes,Cairo
4/2/2024 20:05:29,Male,Yes,Global,Backend Engineer,"JPava, HTML/CSS",A Large Enterprise/Multinational Company,1.0,1-3,Software House,21200.0,B2B,21-25K,Depends on client,Hybrid,Junior,Yes,Cairo
4/2/2024 20:09:38,Male,Yes,,Backend Engineer,"PHP, JavaScript",A Small and Medium Enterprise,2.0,1-3,Product-based company,16000.0,B2B & B2C lines,15-18K,"Automotive, Technology",Hybrid,Junior,Yes,Alexandria
4/2/2024 20:10:03,Female,No,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,3-5,Software House,23500.0,B2B & B2C lines,21-25K,,Hybrid,Mid-level,Yes,Cairo
4/2/2024 20:10:46,Female,Yes,,Full-stack Engineer,"JPava, TypeScript, HTML/CSS",A Start-up,1.0,1-3,Product-based company,20000.0,B2C,18-21K,ERP,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 20:11:15,Male,Yes,,Mobile Development Engineer,Dart,A Small and Medium Enterprise,1.0,1-3,Software House,15272.92,B2C,15-18K,voluntary sector,Hybrid,Junior,No,Alexandria
4/2/2024 20:11:57,Male,Yes,Global,Data Scientist,Python,A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,54000.0,B2B & B2C lines,50-60K,Technology,Remote/Egypt,Mid-level,Yes,Cairo
4/8/2024 14:33:52,Male,No,Global,Backend Engineer,C#,A Small and Medium Enterprise,1.0,1-3,Software House,21000.0,B2B,21-25K,Technology,Hybrid,Junior,Yes,Cairo
4/8/2024 14:47:05,Male,No,Regional,Data Engineer,Python,A Small and Medium Enterprise,3.0,3-5,Product-based company,64166.0,B2B,60-70K,Fintech,Remote/Egypt,Senior,Yes,Cairo
4/8/2024 14:51:16,Male,Yes,Local,Mobile Development Engineer,Swift,A Start-up,8.0,8-10,Product-based company,80000.0,B2B & B2C lines,80-100K,Fintech,Remote/Egypt,Team Lead,Yes,Cairo
4/8/2024 14:53:15,Male,Yes,Global,Data Scientist,Python,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,25000.0,B2B & B2C lines,25-30K,Telecommunications,Office,Junior,Yes,Cairo
4/8/2024 14:53:46,Male,No,Global,Backend Engineer,JPava,A Large Enterprise/Multinational Company,6.0,5-8,Product-based company,54000.0,B2B & B2C lines,50-60K,Telecommunications,Hybrid,Senior,Yes,Cairo
4/8/2024 14:55:23,Male,Yes,Global,Technical Support,,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,23300.0,B2B,21-25K,"Telecommunications, Technology",Office,Junior,Yes,Cairo
4/8/2024 14:55:44,Male,Yes,Global,Mobile Development Engineer,Dart,A Small and Medium Enterprise,1.0,1-3,Product-based company,6000.0,B2B & B2C lines,6-9K,"Fintech, Healthcare, Technology",Office,Junior,Yes,Cairo
4/8/2024 14:56:46,Male,Yes,Local,Mobile Development Engineer,"JPava, Kotlin",A Start-up,5.0,3-5,Product-based company,26000.0,B2B,25-30K,Fintech,Remote/Egypt,Senior,Yes,Cairo
4/8/2024 14:57:12,Male,Yes,Regional,Data Analytics,M,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,7500.0,B2B & B2C lines,6-9K,Retail,Office,Mid-level,Yes,Alexandria
4/8/2024 15:13:14,Male,Yes,Regional,Security/Network Engineer,,A Small and Medium Enterprise,3.0,3-5,Software House,9100.0,B2B,9-12K,Technology,Remote/Egypt,Junior,Yes,Cairo
4/8/2024 15:16:01,Male,No,Regional,Mobile Development Engineer,"JPava, Kotlin",A Small and Medium Enterprise,5.0,5-8,Product-based company,40800.0,B2B & B2C lines,40-50K,Fintech,Hybrid,Senior,Yes,Cairo
4/8/2024 15:16:01,Male,Yes,Global,Security/Network Engineer,R,A Small and Medium Enterprise,5.0,5-8,Product-based company,32000.0,B2B,30-35K,"Agriculture, Production, Bio",Hybrid,Senior,Yes,Cairo
4/8/2024 15:21:29,Male,Yes,Global,Backend Engineer,"JavaScript, Ruby",A Small and Medium Enterprise,2.0,1-3,Product-based company,50000.0,B2C,50-60K,"Fintech, Technology, Construction",Remote/Egypt,Junior,Yes,Cairo
4/8/2024 15:21:38,Male,Yes,Regional,Full-stack Engineer,"JavaScript, Python, HTML/CSS",A Start-up,1.0,0-1,Software House,14000.0,B2B,12-15K,"Fintech, Healthcare, Insurance, Technology",Office,Junior,Yes,Cairo
4/8/2024 15:27:11,Male,Yes,Regional,Mobile Development Engineer,Swift,A Small and Medium Enterprise,3.0,3-5,Product-based company,28000.0,B2B & B2C lines,25-30K,Healthcare,Hybrid,Mid-level,Yes,Cairo
4/8/2024 15:29:39,Male,Yes,Global,Data Analytics,Python,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,25000.0,B2C,25-30K,"Transportation,",Office,Mid-level,Yes,Cairo
